type,word,industry,added_at,added_by_run_id,pattern_tag
domain,Cabinetry,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Countertop,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Masonry,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Carpentry,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Piano,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Guitar,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Violin,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Drum,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Vocal,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Ukulele,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Flute,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Cello,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Saxophone,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Trumpet,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Clarinet,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Bass,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Organ,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Harp,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Oboe,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Viola,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Trombone,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Percussion,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Mandolin,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Accordion,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Harmonica,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,musical_instrument_noun
domain,Lesson,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Practice,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Recital,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Audition,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Tuning,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Theory,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Chord,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Tempo,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Repertoire,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Ensemble,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Accompanist,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Metronome,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Songbook,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Method,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Camp,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Choir,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Orchestra,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Melody,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Rhythm,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Beat,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Pitch,music_lessons,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,music_education_noun
domain,Retirement,finance,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,finance_lifecycle_noun
domain,Estate,finance,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,finance_lifecycle_noun
domain,Probate,legal,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,legal_estate_process_noun
domain,Deed,real_estate,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,property_title_document_noun
function,Evaluation,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,evaluation_assessment_noun
function,Questionnaire,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,questionnaire_form_noun
function,Utilization,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,utilization_efficiency_noun
function,Benefit,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,benefit_entitlement_noun
function,Requirement,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,requirement_criterion_noun
function,Depreciation,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,depreciation_valuation_noun
function,Resignation,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,resignation_offboarding_noun
function,Hazard,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,hazard_safety_noun
function,Guarantor,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,guarantor_credit_noun
function,Tuner,,2026-09-08T08:20:13.113791+09:00,RUN-20260908-081150-KST,device_calibration_noun
domain,Toothbrush,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Toothpaste,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Mouthwash,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Mouthguard,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Smile,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Breath,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Snoring,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Bite,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Dentist,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Orthodontist,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Hygienist,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Floss,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_wellness_noun
domain,Tartar,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Fluoride,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Sealant,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Gingivitis,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Bruxism,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Halitosis,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Periodontitis,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Malocclusion,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Endodontics,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Periodontics,dental,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,b2c_clinical_search_term
domain,Cafe,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Diner,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Bistro,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Pizzeria,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Deli,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Dessert,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Takeout,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Brunch,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Bakery,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Pastry,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Bagel,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Donut,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Espresso,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Latte,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Cocktail,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Barista,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Pub,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Steakhouse,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Sushi,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Taco,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Noodle,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Seafood,food_service,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_food_dining_noun
domain,Snorkeling,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Kayaking,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Waterfall,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Sunset,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Waterfront,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Boardwalk,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Beachfront,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Skyline,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Backpacker,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Parasailing,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Wildlife,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Lagoon,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Glacier,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Volcano,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Daytrip,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Yacht,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Promenade,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Rainforest,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Desert,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
domain,Winery,travel_tourism,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
function,Tutorial,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,searchable_content_format_noun
function,Handbook,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,searchable_content_format_noun
function,Timetable,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,published_schedule_noun
function,Opinion,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,expert_opinion_noun
function,Recommendation,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,expert_opinion_noun
function,Seminar,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,skill_building_program_noun
function,Gift,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_gifting_noun
function,Retreat,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
function,Tournament,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_travel_leisure_noun
function,Flyer,,2026-09-08T22:08:25.441373+09:00,RUN-20260908-214143-KST,everyday_promo_print_noun
function,App,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,consumer_platform_idiom
function,Tips,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,searchable_content_format_noun
function,Advice,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,searchable_content_format_noun
function,Workbook,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,searchable_content_format_noun
function,Mode,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,operating_mode_attribute
function,Spec,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,attribute_spec_idiom
function,Quantity,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,dimension_measure_noun
function,Login,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,client_access_idiom
function,Analysis,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,analysis_output_noun
function,Coach,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,personal_coach_role
function,Habit,,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,behavior_pattern_noun
domain,Migraine,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Insomnia,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Acne,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Eczema,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Psoriasis,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Vertigo,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Arthritis,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Menopause,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Pregnancy,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Fertility,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Thyroid,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Cholesterol,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Hypertension,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Anemia,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Heartburn,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Constipation,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Concussion,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Sprain,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Fracture,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Insulin,healthcare,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,b2c_clinical_search_term
domain,Skydiving,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Snowboarding,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Ziplining,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Sledding,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Diving,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Sailing,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Rafting,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Climbing,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Biking,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Golf,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Fishing,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Camping,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Glamping,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Stargazing,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Birdwatching,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,outdoor_activity_term
domain,Canyon,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Geyser,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Fjord,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Savanna,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Tundra,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Prairie,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Marsh,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Cove,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Cliff,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Cavern,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Oasis,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Dune,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Whale,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Dolphin,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Penguin,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Flamingo,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Turtle,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Moose,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Bison,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Reindeer,travel_tourism,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,nature_landform_noun
domain,Lawyer,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Attorney,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Court,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Judge,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Jury,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Lawsuit,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Divorce,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Custody,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Immigration,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Testament,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Notary,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Mediation,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Guardianship,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Trademark,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Patent,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
domain,Copyright,legal,2026-09-10T00:53:57.479449+09:00,RUN-20260910-003906-KST,everyday_legal_consumer_term
